timestamp,start_time_ns,end_time_ns,duration_ns,duration_ms,service_name,trace_id,span_id,parent_span_id,span_name,span_kind,http_method,http_status_code,http_target,http_url,anomaly_type,anomaly_label,anomaly_root_cause,anomaly_msg,span_status,span_status_message,net_peer_name,net_peer_port,datacenter
2026-01-12T08:58:15.284000,1768226295284000000,1768226295287317561,3317561,3.317561,cart,b455046db3ef35a3d7eb7da005f4dac3,54f5a335d64c0d11,,GET /cart/:id,2,GET,404,/cart/2686,http://cart:8080/cart/2686,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,51060,
2026-01-12T08:58:21.721000,1768226301721000000,1768226301734108086,13108086,13.108086,cart,9b38d2d59335bb99c46207981caeb897,3569aa93c4db257a,,GET /add/:id/:sku/:qty,2,GET,200,/add/8895/EPE/1,http://cart:8080/add/8895/EPE/1,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,51246,
2026-01-12T08:58:23.006000,1768226303006000000,1768226303008921699,2921699,2.921699,cart,23fd76f044b259e63e3d8cb28b14fbe3,cfa41cea9411019b,,GET /cart/:id,2,GET,200,/cart/8895,http://cart:8080/cart/8895,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,58706,
2026-01-12T08:58:21.087000,1768226301087000000,1768226301090309808,3309808,3.309808,catalogue,5c87e8cf893cc36c0a5481bf4b0ddb90,58f64ecb63a5e559,,GET /products,2,GET,200,/products,http://catalogue:8080/products,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,33588,
2026-01-12T08:58:22.651000,1768226302651000000,1768226302655996326,4996326,4.996326,catalogue,b51a2c8f38d60088a8b66a4a56d41d8d,3b4b3cc5c9f7d6ca,,GET /products,2,GET,200,/products,http://catalogue:8080/products,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,33614,
2026-01-12T08:58:23.287000,1768226303287000000,1768226303302307392,15307392,15.307392,cart,8a5dfcd5f4dcf13d03bba0fae3656828,00ad5d44e07841cb,,GET /add/:id/:sku/:qty,2,GET,200,/add/3204/STAN-1/1,http://cart:8080/add/3204/STAN-1/1,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,58730,
2026-01-12T08:58:24.579000,1768226304579000000,1768226304582310537,3310537,3.310537,cart,09a1ef3a278f27f700b2465d7308fca8,41334a04d5d9b43a,,GET /cart/:id,2,GET,200,/cart/3204,http://cart:8080/cart/3204,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,58750,
2026-01-12T08:58:33.423000,1768226313423000000,1768226313438835685,15835685,15.835685,cart,bf64a9183928ee1e536a57aa01a488d7,ba0ce9608932e16e,,GET /add/:id/:sku/:qty,2,GET,200,/add/6262/STAN-1/1,http://cart:8080/add/6262/STAN-1/1,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,52292,
2026-01-12T08:58:32.789000,1768226312789000000,1768226312792808775,3808775,3.808775,catalogue,24154cf5efd88e1c935fccb1548e7050,9b19e6cdc5ff5e16,,GET /products,2,GET,200,/products,http://catalogue:8080/products,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,54430,
2026-01-12T08:58:34.712000,1768226314712000000,1768226314716259650,4259650,4.25965,cart,21004b9c1b168b9c4bda08e36f31ec7f,1b685155f403bbcb,,GET /cart/:id,2,GET,200,/cart/6262,http://cart:8080/cart/6262,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,52340,
2026-01-12T08:58:37.727000,1768226317727000000,1768226317740797453,13797453,13.797453,cart,57688f227fca9e8e7b1ddaa714c9de20,a98d95f96f9ca6b7,,GET /add/:id/:sku/:qty,2,GET,200,/add/4307/EMM/1,http://cart:8080/add/4307/EMM/1,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,52386,
2026-01-12T08:58:39.015000,1768226319015000000,1768226319017883075,2883075,2.883075,cart,41e9a43a863cd0ae68f4155ed7e38e72,cc4299a590b743c5,,GET /cart/:id,2,GET,200,/cart/4307,http://cart:8080/cart/4307,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,52444,
2026-01-12T08:58:37.093000,1768226317093000000,1768226317095687468,2687468,2.687468,catalogue,27bf93bbd939f7041cd046d3414ce709,dca373ac26be9f8e,,GET /products,2,GET,200,/products,http://catalogue:8080/products,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,54460,
2026-01-12T08:58:38.948000,1768226318948000000,1768226318951679492,3679492,3.679492,catalogue,0b31eb06f29cd528b0749693232032c3,e5b7dd946df6e320,,GET /products,2,GET,200,/products,http://catalogue:8080/products,resource_exhaustion,anomalous,memory_pressure,high memory utilization causing slowdown,0,,,54524,
2026-01-12T08:58:39.583000,1768226319583000000,1768226319593301425,10301425,10.301425,cart,c69688064b7b56eca13c7a592da77d8f,3e2e619bfb9a66db,,GET /add/:id/:sku/:qty,2,GET,404,/add/3920/Ewooid/1,http://cart:8080/add/3920/Ewooid/1,resource_exhaustion,anomalous,memory_pressure,high memory utilization causing slowdown,0,,,52462,
2026-01-12T08:58:40.868000,1768226320868000000,1768226320871405978,3405978,3.405978,cart,06ec08397cdce6fc2c5ebaac8e083dbd,1e042f820410de8a,,GET /cart/:id,2,GET,404,/cart/3920,http://cart:8080/cart/3920,resource_exhaustion,anomalous,memory_pressure,high memory utilization causing slowdown,0,,,52520,
2026-01-12T08:59:12.647000,1768226352647000000,1768226352650586889,3586889,3.586889,catalogue,06a1fe8b72b6400f184bfad8177e3afb,30c9098873ab5b81,,GET /products,2,GET,200,/products,http://catalogue:8080/products,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,56704,
2026-01-12T08:59:13.965000,1768226353965000000,1768226353969752806,4752806,4.752806,user,92450ff4abe025d70313f275440e95d9,a4cc2eb1ae871789,,GET /check/:id,2,GET,404,/check/7030,http://user:8080/check/7030,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,40454,
2026-01-12T08:59:14.403000,1768226354403000000,1768226354412745358,9745358,9.745358,cart,44cc7e9fdd49e41d5324c1953f16eb62,9c78bee497191fe1,,GET /add/:id/:sku/:qty,2,GET,404,/add/7030/Ewooid/1,http://cart:8080/add/7030/Ewooid/1,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,33834,
2026-01-12T08:59:13.083000,1768226353083000000,1768226353087783846,4783846,4.783846,catalogue,02b92c691a659c731ad7a4040306b607,1726e1dc2126c91e,,GET /product/:sku,2,GET,200,/product/Ewooid,http://catalogue:8080/product/Ewooid,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,59348,
2026-01-12T08:59:14.847000,1768226354847000000,1768226354851889896,4889896,4.889896,cart,b93780e2978c9def252ef017cb46cf2a,1175bd6cd9574ba5,,GET /cart/:id,2,GET,404,/cart/7030,http://cart:8080/cart/7030,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,33842,
2026-01-12T08:59:25.331000,1768226365331000000,1768226365355701502,24701502,24.701502,catalogue,2cc9bcf1f2681cb3f24884590dbebc1b,d320e0378764fb1f,,GET /products,2,GET,200,/products,http://catalogue:8080/products,resource_exhaustion,anomalous,memory_pressure,high memory utilization causing slowdown,0,,,35898,
2026-01-12T08:59:25.681000,1768226365681000000,1768226365684832730,3832730,3.83273,catalogue,a366ed114e7003fcfabc742f29a5453a,38fc7f4a132b1e68,,GET /products,2,GET,200,/products,http://catalogue:8080/products,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,35932,
2026-01-12T08:59:25.790000,1768226365790000000,1768226365795113687,5113687,5.113687,catalogue,506bd9e7e08a12c7690bedb33f289b6d,709be42ed370c28d,,GET /product/:sku,2,GET,200,/product/Watson,http://catalogue:8080/product/Watson,resource_exhaustion,anomalous,memory_pressure,high memory utilization causing slowdown,0,,,35942,
2026-01-12T08:59:26.116000,1768226366116000000,1768226366120712782,4712782,4.712782,catalogue,139500d4556c7a95b1df23eecb40fe5f,75dd36070c0bfdf2,,GET /product/:sku,2,GET,200,/product/Ewooid,http://catalogue:8080/product/Ewooid,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,35954,
2026-01-12T08:59:26.674000,1768226366674000000,1768226366678254630,4254630,4.25463,user,1461bbd6f810e6a104051bd032e7b046,439bfd62bc9e9ddd,,GET /check/:id,2,GET,404,/check/5072,http://user:8080/check/5072,resource_exhaustion,anomalous,memory_pressure,high memory utilization causing slowdown,0,,,56776,
